driver_id,first_name,last_name,nationality,dob,url
gutierrez,Esteban,Gutiérrez,Mexican,1991-08-05,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
haryanto,Rio,Haryanto,Indonesian,1993-01-22,http://en.wikipedia.org/wiki/Rio_Haryanto
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
kvyat,Daniil,Kvyat,Russian,1994-04-26,http://en.wikipedia.org/wiki/Daniil_Kvyat
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
massa,Felipe,Massa,Brazilian,1981-04-25,http://en.wikipedia.org/wiki/Felipe_Massa
nasr,Felipe,Nasr,Brazilian,1992-08-21,http://en.wikipedia.org/wiki/Felipe_Nasr
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
jolyon_palmer,Jolyon,Palmer,British,1991-01-20,http://en.wikipedia.org/wiki/Jolyon_Palmer
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
rosberg,Nico,Rosberg,German,1985-06-27,http://en.wikipedia.org/wiki/Nico_Rosberg
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
vandoorne,Stoffel,Vandoorne,Belgian,1992-03-26,http://en.wikipedia.org/wiki/Stoffel_Vandoorne
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
wehrlein,Pascal,Wehrlein,German,1994-10-18,http://en.wikipedia.org/wiki/Pascal_Wehrlein
alonso,Fernando,Alonso,Spanish,1981-07-29,http://en.wikipedia.org/wiki/Fernando_Alonso
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
button,Jenson,Button,British,1980-01-19,http://en.wikipedia.org/wiki/Jenson_Button
resta,Paul,di Resta,British,1986-04-16,http://en.wikipedia.org/wiki/Paul_di_Resta
ericsson,Marcus,Ericsson,Swedish,1990-09-02,http://en.wikipedia.org/wiki/Marcus_Ericsson
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
giovinazzi,Antonio,Giovinazzi,Italian,1993-12-14,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
grosjean,Romain,Grosjean,French,1986-04-17,http://en.wikipedia.org/wiki/Romain_Grosjean
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
brendon_hartley,Brendon,Hartley,New Zealander,1989-11-10,http://en.wikipedia.org/wiki/Brendon_Hartley
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
kvyat,Daniil,Kvyat,Russian,1994-04-26,http://en.wikipedia.org/wiki/Daniil_Kvyat
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
massa,Felipe,Massa,Brazilian,1981-04-25,http://en.wikipedia.org/wiki/Felipe_Massa
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
jolyon_palmer,Jolyon,Palmer,British,1991-01-20,http://en.wikipedia.org/wiki/Jolyon_Palmer
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
vandoorne,Stoffel,Vandoorne,Belgian,1992-03-26,http://en.wikipedia.org/wiki/Stoffel_Vandoorne
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
wehrlein,Pascal,Wehrlein,German,1994-10-18,http://en.wikipedia.org/wiki/Pascal_Wehrlein
alonso,Fernando,Alonso,Spanish,1981-07-29,http://en.wikipedia.org/wiki/Fernando_Alonso
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
ericsson,Marcus,Ericsson,Swedish,1990-09-02,http://en.wikipedia.org/wiki/Marcus_Ericsson
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
grosjean,Romain,Grosjean,French,1986-04-17,http://en.wikipedia.org/wiki/Romain_Grosjean
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
brendon_hartley,Brendon,Hartley,New Zealander,1989-11-10,http://en.wikipedia.org/wiki/Brendon_Hartley
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
leclerc,Charles,Leclerc,Monegasque,1997-10-16,http://en.wikipedia.org/wiki/Charles_Leclerc
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
sirotkin,Sergey,Sirotkin,Russian,1995-08-27,http://en.wikipedia.org/wiki/Sergey_Sirotkin_(racing_driver)
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
vandoorne,Stoffel,Vandoorne,Belgian,1992-03-26,http://en.wikipedia.org/wiki/Stoffel_Vandoorne
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
albon,Alexander,Albon,Thai,1996-03-23,http://en.wikipedia.org/wiki/Alexander_Albon
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
giovinazzi,Antonio,Giovinazzi,Italian,1993-12-14,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
grosjean,Romain,Grosjean,French,1986-04-17,http://en.wikipedia.org/wiki/Romain_Grosjean
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
kubica,Robert,Kubica,Polish,1984-12-07,http://en.wikipedia.org/wiki/Robert_Kubica
kvyat,Daniil,Kvyat,Russian,1994-04-26,http://en.wikipedia.org/wiki/Daniil_Kvyat
leclerc,Charles,Leclerc,Monegasque,1997-10-16,http://en.wikipedia.org/wiki/Charles_Leclerc
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
norris,Lando,Norris,British,1999-11-13,http://en.wikipedia.org/wiki/Lando_Norris
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
russell,George,Russell,British,1998-02-15,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
aitken,Jack,Aitken,British,1995-09-23,http://en.wikipedia.org/wiki/Jack_Aitken
albon,Alexander,Albon,Thai,1996-03-23,http://en.wikipedia.org/wiki/Alexander_Albon
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
pietro_fittipaldi,Pietro,Fittipaldi,Brazilian,1996-06-25,http://en.wikipedia.org/wiki/Pietro_Fittipaldi
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
giovinazzi,Antonio,Giovinazzi,Italian,1993-12-14,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
grosjean,Romain,Grosjean,French,1986-04-17,http://en.wikipedia.org/wiki/Romain_Grosjean
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
kvyat,Daniil,Kvyat,Russian,1994-04-26,http://en.wikipedia.org/wiki/Daniil_Kvyat
latifi,Nicholas,Latifi,Canadian,1995-06-29,http://en.wikipedia.org/wiki/Nicholas_Latifi
leclerc,Charles,Leclerc,Monegasque,1997-10-16,http://en.wikipedia.org/wiki/Charles_Leclerc
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
norris,Lando,Norris,British,1999-11-13,http://en.wikipedia.org/wiki/Lando_Norris
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
russell,George,Russell,British,1998-02-15,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
alonso,Fernando,Alonso,Spanish,1981-07-29,http://en.wikipedia.org/wiki/Fernando_Alonso
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
giovinazzi,Antonio,Giovinazzi,Italian,1993-12-14,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
kubica,Robert,Kubica,Polish,1984-12-07,http://en.wikipedia.org/wiki/Robert_Kubica
latifi,Nicholas,Latifi,Canadian,1995-06-29,http://en.wikipedia.org/wiki/Nicholas_Latifi
leclerc,Charles,Leclerc,Monegasque,1997-10-16,http://en.wikipedia.org/wiki/Charles_Leclerc
mazepin,Nikita,Mazepin,Russian,1999-03-02,http://en.wikipedia.org/wiki/Nikita_Mazepin
norris,Lando,Norris,British,1999-11-13,http://en.wikipedia.org/wiki/Lando_Norris
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
raikkonen,Kimi,Räikkönen,Finnish,1979-10-17,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
russell,George,Russell,British,1998-02-15,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
mick_schumacher,Mick,Schumacher,German,1999-03-22,http://en.wikipedia.org/wiki/Mick_Schumacher
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
tsunoda,Yuki,Tsunoda,Japanese,2000-05-11,http://en.wikipedia.org/wiki/Yuki_Tsunoda
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
albon,Alexander,Albon,Thai,1996-03-23,http://en.wikipedia.org/wiki/Alexander_Albon
alonso,Fernando,Alonso,Spanish,1981-07-29,http://en.wikipedia.org/wiki/Fernando_Alonso
bottas,Valtteri,Bottas,Finnish,1989-08-28,http://en.wikipedia.org/wiki/Valtteri_Bottas
de_vries,Nyck,de Vries,Dutch,1995-02-06,http://en.wikipedia.org/wiki/Nyck_de_Vries
gasly,Pierre,Gasly,French,1996-02-07,http://en.wikipedia.org/wiki/Pierre_Gasly
hamilton,Lewis,Hamilton,British,1985-01-07,http://en.wikipedia.org/wiki/Lewis_Hamilton
hulkenberg,Nico,Hülkenberg,German,1987-08-19,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
latifi,Nicholas,Latifi,Canadian,1995-06-29,http://en.wikipedia.org/wiki/Nicholas_Latifi
leclerc,Charles,Leclerc,Monegasque,1997-10-16,http://en.wikipedia.org/wiki/Charles_Leclerc
kevin_magnussen,Kevin,Magnussen,Danish,1992-10-05,http://en.wikipedia.org/wiki/Kevin_Magnussen
norris,Lando,Norris,British,1999-11-13,http://en.wikipedia.org/wiki/Lando_Norris
ocon,Esteban,Ocon,French,1996-09-17,http://en.wikipedia.org/wiki/Esteban_Ocon
perez,Sergio,Pérez,Mexican,1990-01-26,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
ricciardo,Daniel,Ricciardo,Australian,1989-07-01,http://en.wikipedia.org/wiki/Daniel_Ricciardo
russell,George,Russell,British,1998-02-15,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29
sainz,Carlos,Sainz,Spanish,1994-09-01,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
mick_schumacher,Mick,Schumacher,German,1999-03-22,http://en.wikipedia.org/wiki/Mick_Schumacher
stroll,Lance,Stroll,Canadian,1998-10-29,http://en.wikipedia.org/wiki/Lance_Stroll
tsunoda,Yuki,Tsunoda,Japanese,2000-05-11,http://en.wikipedia.org/wiki/Yuki_Tsunoda
max_verstappen,Max,Verstappen,Dutch,1997-09-30,http://en.wikipedia.org/wiki/Max_Verstappen
vettel,Sebastian,Vettel,German,1987-07-03,http://en.wikipedia.org/wiki/Sebastian_Vettel
zhou,Guanyu,Zhou,Chinese,1999-05-30,http://en.wikipedia.org/wiki/Guanyu_Zhou
